ERVLE_3p21.31a	HERV	ERVLE	internal	chr3	45014519	45016480	+
ERV316A3_3p21.31a	HERV	ERV316A3	internal	chr3	45172295	45175673	-
ERV316A3_3p21.31b	HERV	ERV316A3	internal	chr3	45189267	45190484	-
ERVLE_3p21.31b	HERV	ERVLE	internal	chr3	45274830	45276248	-
ERVLE_3p21.31c	HERV	ERVLE	internal	chr3	45282981	45287440	-
ERV316A3_3p21.31c	HERV	ERV316A3	prototype	chr3	45818665	45822568	+
HERVFRD_3p21.31	HERV	HERVFRD	prototype	chr3	46000357	46006717	+
HML6_3p21.31a	HERV	HML6	prototype	chr3	46046154	46054474	-
ERVLB4_3p21.31b	HERV	ERVLB4	oneside	chr3	46057514	46059437	+
ERVLB4_3p21.31c	HERV	ERVLB4	internal	chr3	46059855	46061543	-
HERVP71A_3p21.31	HERV	HERVP71A	prototype	chr3	46111061	46118672	-
HERVH_3p21.31c	HERV	HERVH	prototype	chr3	46246275	46252065	-
ERVLE_3p21.31d	HERV	ERVLE	internal	chr3	46280238	46282236	+
ERVLE_3p21.31e	HERV	ERVLE	internal	chr3	46282260	46283076	-
HERVH_3p21.31d	HERV	HERVH	prototype	chr3	46326736	46332857	-
HML5_3p21.31	HERV	HML5	internal	chr3	46333397	46335997	+
HERVH_3p21.31e	HERV	HERVH	prototype	chr3	46387685	46393402	-
ERVLB4_3p21.31d	HERV	ERVLB4	internal	chr3	46414268	46416315	+
HERVL18_3p21.31a	HERV	HERVL18	oneside	chr3	46417556	46419247	-
HERVL18_3p21.31b	HERV	HERVL18	oneside	chr3	46419310	46423900	-
HML6_3p21.31b	HERV	HML6	prototype	chr3	46426543	46433630	+
HERVL40_3p21.31	HERV	HERVL40	oneside	chr3	46631054	46632393	-
ERV316A3_3p21.31d	HERV	ERV316A3	oneside	chr3	46637487	46642758	-
HERVL_3p21.31a	HERV	HERVL	oneside	chr3	46813334	46816554	-
ERV316A3_3p21.31e	HERV	ERV316A3	internal	chr3	46816558	46817200	+
ERVLE_3p21.31f	HERV	ERVLE	internal	chr3	46834473	46837458	-
MER101_3p21.31	HERV	MER101	internal	chr3	47201791	47205359	+
ERVLE_3p21.31g	HERV	ERVLE	internal	chr3	47953560	47958499	+
HERVL_3p21.31b	HERV	HERVL	prototype	chr3	48003689	48011040	+
HERVIP10F_3p21.31	HERV	HERVIP10F	prototype	chr3	48272779	48278831	+
HERVW_3p21.31	HERV	HERVW	oneside	chr3	48330526	48333802	-
HERVIP10FH_3p21.31	HERV	HERVIP10FH	internal	chr3	48333982	48335714	-
ERVLB4_3p21.31e	HERV	ERVLB4	internal	chr3	48509940	48513119	+
HERVH_3p21.31f	HERV	HERVH	oneside	chr3	48723255	48730147	-
HML3_3p21.31a	HERV	HML3	oneside	chr3	49219140	49220344	+
HML3_3p21.31b	HERV	HML3	oneside	chr3	49229259	49234078	+
HERVFH19_3p21.31	HERV	HERVFH19	internal	chr3	49541243	49544247	+
MER4_3p21.31a	HERV	MER4	oneside	chr3	50305833	50309182	+
MER4_3p21.31b	HERV	MER4	internal	chr3	50309485	50310263	+
MER41_3p21.2	HERV	MER41	oneside	chr3	50832523	50835408	-
ERVLE_3p21.2	HERV	ERVLE	internal	chr3	50923601	50924796	-
HERVL_3p21.2	HERV	HERVL	opposite*	chr3	51126962	51133823	-
HERVH48_3p21.2	HERV	HERVH48	oneside	chr3	51531829	51534108	-
HERVI_3p21.2	HERV	HERVI	internal	chr3	51737952	51742260	+
HERV9_3p21.2	HERV	HERV9	oneside	chr3	51742261	51747980	+
MER4B_3p21.2a	HERV	MER4B	internal	chr3	51747970	51751871	-
ERVLB4_3p21.2	HERV	ERVLB4	internal	chr3	51837382	51838627	-
ERV316A3_3p21.2a	HERV	ERV316A3	internal	chr3	51838684	51841803	+
MER61_3p21.2	HERV	MER61	oneside	chr3	51841775	51846337	-
ERV316A3_3p21.2b	HERV	ERV316A3	internal	chr3	51880777	51881408	-
HERVIP10FH_3p21.2	HERV	HERVIP10FH	prototype	chr3	51896962	51902910	+
MER4_3p21.2	HERV	MER4	prototype	chr3	52155574	52167033	+
MER4B_3p21.2b	HERV	MER4B	oneside	chr3	52167646	52169660	+
ERV316A3_3p21.1a	HERV	ERV316A3	oneside	chr3	53417669	53421099	-
ERV316A3_3p21.1b	HERV	ERV316A3	prototype	chr3	53424460	53428060	-
ERV316A3_3p21.1c	HERV	ERV316A3	internal	chr3	53452647	53455296	-
ERVLE_3p21.1	HERV	ERVLE	internal	chr3	53614763	53615857	-
HERVH_3p14.3a	HERV	HERVH	prototype	chr3	54634484	54640204	-
MER41_3p14.3a	HERV	MER41	prototype	chr3	54977737	54983085	-
HERVL_3p14.3	HERV	HERVL	oneside	chr3	55260344	55264254	+
ERVLE_3p14.3a	HERV	ERVLE	internal	chr3	55799081	55799888	+
ERVLE_3p14.3b	HERV	ERVLE	internal	chr3	57178398	57179278	+
HERVH_3p14.3b	HERV	HERVH	oneside	chr3	57303802	57309115	+
MER41_3p14.3b	HERV	MER41	prototype	chr3	58436193	58439854	-
HERVH_3p14.3c	HERV	HERVH	oneside	chr3	58592371	58595704	+
MER4B_3p14.2	HERV	MER4B	internal	chr3	58691923	58694570	-
ERVLB4_3p14.2	HERV	ERVLB4	oneside	chr3	58713101	58717281	-
ERVLE_3p14.2a	HERV	ERVLE	internal	chr3	60767746	60770164	+
MER61_3p14.2	HERV	MER61	prototype	chr3	60775299	60781077	+
ERVLE_3p14.2b	HERV	ERVLE	internal	chr3	62693920	62695295	+
ERV316A3_3p14.2	HERV	ERV316A3	oneside	chr3	63224768	63225603	-
HERVH_3p14.2	HERV	HERVH	internal	chr3	63583912	63584645	-
MER34B_3p14.1	HERV	MER34B	internal	chr3	63845056	63847820	+
ERVLB4_3p14.1	HERV	ERVLB4	oneside	chr3	65214795	65216849	+
HERVH_3p14.1	HERV	HERVH	prototype	chr3	67037862	67044184	-
HERVL32_3p14.1	HERV	HERVL32	prototype	chr3	67228015	67232424	-
HERVL_3p14.1a	HERV	HERVL	prototype	chr3	67833950	67838437	+
HERVL_3p14.1b	HERV	HERVL	opposite*	chr3	68439359	68442002	+
HERVL_3p13a	HERV	HERVL	prototype	chr3	69976601	69983100	+
MER101_3p13	HERV	MER101	internal	chr3	70158554	70159177	-
HERVH_3p13a	HERV	HERVH	prototype	chr3	70434672	70440419	-
ERVL_3p13	HERV	ERVL	oneside	chr3	70637953	70641157	-
HERVL_3p13b	HERV	HERVL	oneside	chr3	71979900	71983185	-
HERVH_3p13b	HERV	HERVH	prototype	chr3	72023126	72028900	+
ERV316A3_3p12.3a	HERV	ERV316A3	internal	chr3	74548876	74551293	+
ERV316A3_3p12.3b	HERV	ERV316A3	oneside	chr3	74557375	74558370	+
HARLEQUIN_3p12.3	HERV	HARLEQUIN	prototype	chr3	74825023	74831316	+
HERVW_3p12.3a	HERV	HERVW	oneside	chr3	74872833	74874453	-
HERVW_3p12.3b	HERV	HERVW	oneside	chr3	74874536	74878086	-
HERV4_3p12.3	HERV	HERV4	oneside	chr3	75117732	75119274	+
HERVE_3p12.3a	HERV	HERVE	prototype	chr3	75136182	75144865	+
MER61_3p12.3a	HERV	MER61	oneside	chr3	75208660	75209517	+
HERVE_3p12.3b	HERV	HERVE	internal	chr3	75361875	75365929	-
HERVH_3p12.3a	HERV	HERVH	prototype	chr3	75469906	75475683	-
HERVS71_3p12.3	HERV	HERVS71	prototype	chr3	75500237	75507467	-
HML2_3p12.3	HERV	HML2	prototype	chr3	75551314	75559999	+
ERVLB4_3p12.3a	HERV	ERVLB4	internal	chr3	75581982	75582578	+
HERVE_3p12.3c	HERV	HERVE	internal	chr3	75604058	75608125	-
PRIMA41_3p12.3	HERV	PRIMA41	internal	chr3	75705270	75707459	+
MER101_3p12.3	HERV	MER101	oneside	chr3	75709487	75712912	-
HML3_3p12.3	HERV	HML3	oneside	chr3	75806221	75810138	-
HML1_3p12.3	HERV	HML1	oneside	chr3	75810139	75812281	-
ERVLB4_3p12.3b	HERV	ERVLB4	oneside	chr3	76220715	76224660	-
HERVH_3p12.3b	HERV	HERVH	oneside	chr3	76534692	76538146	-
ERV316A3_3p12.3c	HERV	ERV316A3	internal	chr3	77670360	77671460	+
ERV316A3_3p12.3d	HERV	ERV316A3	oneside	chr3	77671522	77673728	+
HERVL_3p12.3	HERV	HERVL	prototype	chr3	77731061	77737070	-
ERVLB4_3p12.3c	HERV	ERVLB4	internal	chr3	77889215	77890530	+
HUERSP3_3p12.3	HERV	HUERSP3	internal	chr3	77919506	77923855	+
MER4B_3p12.3	HERV	MER4B	internal	chr3	77993319	77994432	+
ERVLB4_3p12.3d	HERV	ERVLB4	oneside	chr3	78196961	78198455	-
MER61_3p12.3b	HERV	MER61	prototype	chr3	78246303	78249765	+
HERVL40_3p12.3	HERV	HERVL40	internal	chr3	78277098	78278421	-
HERVH_3p12.3c	HERV	HERVH	oneside	chr3	78323654	78327784	+
ERVLB4_3p12.3e	HERV	ERVLB4	oneside	chr3	78358198	78360135	-
ERVLB4_3p12.3f	HERV	ERVLB4	oneside	chr3	78360180	78365915	-
HERVH_3p12.3d	HERV	HERVH	prototype	chr3	78581212	78588919	-
HERVK11_3p12.3	HERV	HERVK11	prototype	chr3	79051663	79060592	+
ERVLE_3p12.3	HERV	ERVLE	internal	chr3	79111643	79116078	+
HERVH_3p12.3e	HERV	HERVH	prototype	chr3	79618310	79621442	+
ERV316A3_3p12.3e	HERV	ERV316A3	oneside	chr3	79659712	79661388	+
HERVEA_3p12.3	HERV	HERVEA	prototype	chr3	79772862	79780980	+
ERV316A3_3p12.2a	HERV	ERV316A3	oneside	chr3	79855742	79860633	+
ERVL_3p12.2	HERV	ERVL	oneside	chr3	79978171	79980974	-
ERVLE_3p12.2a	HERV	ERVLE	internal	chr3	80077098	80077951	+
ERVLE_3p12.2b	HERV	ERVLE	internal	chr3	80180559	80182759	+
MER34B_3p12.2a	HERV	MER34B	internal	chr3	80202165	80202838	+
MER34B_3p12.2b	HERV	MER34B	internal	chr3	80203195	80204672	+
HERV30_3p12.2	HERV	HERV30	prototype	chr3	80306978	80312729	+
ERVLB4_3p12.2a	HERV	ERVLB4	oneside	chr3	80348682	80349858	+
HERVH_3p12.2a	HERV	HERVH	oneside	chr3	80386128	80391440	+
ERVLE_3p12.2c	HERV	ERVLE	internal	chr3	80399022	80401303	+
ERVLE_3p12.2d	HERV	ERVLE	internal	chr3	80534873	80535884	+
ERVLB4_3p12.2b	HERV	ERVLB4	oneside	chr3	80787498	80788979	+
ERV316A3_3p12.2b	HERV	ERV316A3	oneside	chr3	80825941	80828888	-
ERV316A3_3p12.2c	HERV	ERV316A3	internal	chr3	80831826	80835595	-
ERVLE_3p12.2e	HERV	ERVLE	internal	chr3	80885606	80887604	-
HERVL_3p12.2a	HERV	HERVL	internal	chr3	80898414	80900095	-
ERVLE_3p12.2f	HERV	ERVLE	internal	chr3	80937332	80939771	-
PRIMA41_3p12.2	HERV	PRIMA41	internal	chr3	81006107	81009643	-
LTR19_3p12.2	HERV	LTR19	prototype	chr3	81065742	81070295	+
ERV316A3_3p12.2d	HERV	ERV316A3	oneside	chr3	81231137	81235457	-
MER41_3p12.2	HERV	MER41	prototype	chr3	81546380	81551026	+
ERVLE_3p12.2g	HERV	ERVLE	internal	chr3	81728971	81730583	+
ERVLE_3p12.2h	HERV	ERVLE	internal	chr3	81734506	81736552	-
MER61_3p12.2	HERV	MER61	prototype	chr3	81986021	81991673	+
ERV316A3_3p12.2e	HERV	ERV316A3	internal	chr3	82035185	82035935	+
ERV316A3_3p12.2f	HERV	ERV316A3	prototype	chr3	82122576	82128820	+
ERV316A3_3p12.2g	HERV	ERV316A3	oneside	chr3	82516053	82519220	-
HERVL_3p12.2b	HERV	HERVL	prototype	chr3	82758294	82763332	+
ERVLB4_3p12.2c	HERV	ERVLB4	oneside	chr3	82883334	82886459	-
ERVLE_3p12.2i	HERV	ERVLE	internal	chr3	83019239	83020150	-
MER34B_3p12.2c	HERV	MER34B	internal	chr3	83285947	83287936	-
HERVH_3p12.2b	HERV	HERVH	oneside	chr3	83354176	83357600	-
HERVL18_3p12.1	HERV	HERVL18	oneside	chr3	83500375	83504820	-
ERVLE_3p12.1a	HERV	ERVLE	internal	chr3	83509310	83510913	+
HERVL_3p12.1a	HERV	HERVL	oneside	chr3	83552394	83553856	-
ERVL_3p12.1	HERV	ERVL	oneside	chr3	83751693	83753084	+
MER101_3p12.1	HERV	MER101	internal	chr3	83910398	83911080	-
MER61_3p12.1	HERV	MER61	internal	chr3	83927633	83934485	+
MER41_3p12.1	HERV	MER41	internal	chr3	84045604	84049434	+
HUERSP1_3p12.1	HERV	HUERSP1	prototype	chr3	84066891	84074424	-
HERVH_3p12.1a	HERV	HERVH	prototype	chr3	84187812	84193404	-
HERVFRD_3p12.1	HERV	HERVFRD	oneside	chr3	84222331	84228702	-
ERVLB4_3p12.1a	HERV	ERVLB4	oneside	chr3	84315971	84318676	-
ERV316A3_3p12.1a	HERV	ERV316A3	oneside	chr3	84375976	84379107	+
HERVL_3p12.1b	HERV	HERVL	prototype	chr3	84465713	84472282	+
ERV316A3_3p12.1b	HERV	ERV316A3	oneside	chr3	84788526	84790281	+
ERVLE_3p12.1b	HERV	ERVLE	internal	chr3	84909814	84916301	+
ERVLB4_3p12.1b	HERV	ERVLB4	internal	chr3	86127828	86130131	+
ERV316A3_3p12.1c	HERV	ERV316A3	oneside	chr3	86154014	86155771	-
ERVLE_3p12.1c	HERV	ERVLE	internal	chr3	86442196	86448293	+
HERVL_3p12.1c	HERV	HERVL	oneside	chr3	86444973	86447201	+
HERVH_3p12.1b	HERV	HERVH	prototype	chr3	86537069	86543930	-
HUERSP3_3p12.1	HERV	HUERSP3	prototype	chr3	86617274	86624690	+
HERV30_3p12.1	HERV	HERV30	prototype	chr3	86691552	86697023	-
ERV316A3_3p12.1d	HERV	ERV316A3	prototype	chr3	86912674	86915479	+
ERVLE_3p12.1d	HERV	ERVLE	internal	chr3	86925892	86928065	-
HERVL32_3p12.1	HERV	HERVL32	oneside	chr3	87036345	87038886	-
ERVLE_3p12.1e	HERV	ERVLE	internal	chr3	87067654	87071334	+
MER61_3p11.2	HERV	MER61	prototype	chr3	87141103	87146130	+
ERVLE_3p11.2a	HERV	ERVLE	internal	chr3	87364866	87365692	-
ERVLE_3p11.2b	HERV	ERVLE	internal	chr3	87365732	87367130	-
ERV316A3_3p11.2	HERV	ERV316A3	oneside	chr3	87374292	87377308	-
HERVH_3p11.2	HERV	HERVH	oneside	chr3	87570732	87575761	+
HERVIP10F_3p11.2	HERV	HERVIP10F	prototype	chr3	87607122	87616195	-
ERVLE_3p11.2c	HERV	ERVLE	internal	chr3	87667420	87668411	+
HARLEQUIN_3p11.2	HERV	HARLEQUIN	prototype	chr3	87733672	87741260	-
HERVL40_3p11.2	HERV	HERVL40	internal	chr3	87743467	87744174	+
HERVW_3p11.1	HERV	HERVW	oneside	chr3	87940794	87946379	-
ERV316A3_3p11.1	HERV	ERV316A3	internal	chr3	88027843	88029549	-
ERVLB4_3p11.1a	HERV	ERVLB4	oneside	chr3	88037910	88039035	-
ERVLB4_3p11.1b	HERV	ERVLB4	oneside	chr3	88039070	88044076	-
ERVLB4_3p11.1c	HERV	ERVLB4	oneside	chr3	88171228	88174639	+
ERVLE_3p11.1a	HERV	ERVLE	internal	chr3	89585323	89586646	-
ERVLE_3p11.1b	HERV	ERVLE	internal	chr3	89590564	89591101	-
ERVLE_3p11.1c	HERV	ERVLE	internal	chr3	89597113	89597684	+
ERVLE_3p11.1d	HERV	ERVLE	internal	chr3	89598495	89600953	-
ERVLB4_3p11.1d	HERV	ERVLB4	prototype	chr3	90045286	90050370	-
HERVL40_3p11.1	HERV	HERVL40	prototype	chr3	90060168	90065857	+
HERVH_3p11.1a	HERV	HERVH	oneside	chr3	90071545	90072981	-
HERVH_3p11.1b	HERV	HERVH	prototype	chr3	90082984	90086728	+
HERVL_3q11.1	HERV	HERVL	oneside	chr3	91353731	91356452	-
HERVH_3q11.1	HERV	HERVH	prototype	chr3	93938055	93944071	+
ERVLE_3q11.1	HERV	ERVLE	internal	chr3	93961783	93963470	+
PRIMA4_3q11.2	HERV	PRIMA4	internal	chr3	94294606	94299986	+
ERVLE_3q11.2a	HERV	ERVLE	internal	chr3	94319866	94320712	+
HUERSP2_3q11.2a	HERV	HUERSP2	prototype	chr3	94469271	94474066	-
ERVLE_3q11.2b	HERV	ERVLE	internal	chr3	94493015	94497371	-
ERVLE_3q11.2c	HERV	ERVLE	internal	chr3	94557796	94559210	+
ERVLE_3q11.2d	HERV	ERVLE	internal	chr3	94561987	94564227	-
ERVLE_3q11.2e	HERV	ERVLE	internal	chr3	94571211	94574050	-
ERV316A3_3q11.2a	HERV	ERV316A3	internal	chr3	94601590	94605066	-
HERVK11D_3q11.2	HERV	HERVK11D	oneside	chr3	94647179	94651193	+
ERV316A3_3q11.2b	HERV	ERV316A3	oneside	chr3	94692828	94695259	-
HERVL_3q11.2c	HERV	HERVL	insert*	chr3	94729719	94732825	-
HERVL_3q11.2a	HERV	HERVL	prototype	chr3	94886367	94889689	+
MER4_3q11.2a	HERV	MER4	prototype	chr3	95212144	95218188	+
MER61_3q11.2a	HERV	MER61	prototype	chr3	95407731	95412947	+
ERV316A3_3q11.2c	HERV	ERV316A3	oneside	chr3	95447125	95447989	-
ERVLE_3q11.2f	HERV	ERVLE	internal	chr3	95457408	95458323	-
MER101_3q11.2a	HERV	MER101	oneside	chr3	95468831	95473367	-
LTR57_3q11.2	HERV	LTR57	internal	chr3	95473368	95474323	-
MER101_3q11.2b	HERV	MER101	oneside	chr3	95474626	95476855	-
ERV316A3_3q11.2d	HERV	ERV316A3	oneside	chr3	95615144	95616787	+
ERVLE_3q11.2g	HERV	ERVLE	internal	chr3	95807126	95807726	+
HERV9_3q11.2	HERV	HERV9	prototype	chr3	95948663	95951715	-
ERVLB4_3q11.2a	HERV	ERVLB4	oneside	chr3	95959088	95959898	+
MER41_3q11.2	HERV	MER41	internal	chr3	96171226	96175156	+
ERVLE_3q11.2h	HERV	ERVLE	internal	chr3	96188944	96191218	+
ERV316A3_3q11.2e	HERV	ERV316A3	oneside	chr3	96238159	96241296	-
ERV316A3_3q11.2f	HERV	ERV316A3	internal	chr3	96241531	96243435	-
ERVLE_3q11.2i	HERV	ERVLE	internal	chr3	96361741	96363682	-
HERVW_3q11.2	HERV	HERVW	prototype	chr3	96666475	96675444	-
HUERSP2_3q11.2b	HERV	HUERSP2	prototype	chr3	96699598	96704333	+
ERV316A3_3q11.2g	HERV	ERV316A3	internal	chr3	96730288	96734286	-
ERVLB4_3q11.2b	HERV	ERVLB4	oneside	chr3	97157563	97164311	-
HERVH_3q11.2a	HERV	HERVH	prototype	chr3	97272463	97277550	-
HERVL_3q11.2b	HERV	HERVL	prototype	chr3	97773026	97775656	-
MER61_3q11.2b	HERV	MER61	prototype	chr3	98109337	98114913	+
ERVLB4_3q11.2c	HERV	ERVLB4	oneside	chr3	98124302	98126191	-
MER34B_3q11.2a	HERV	MER34B	oneside	chr3	98136997	98139861	-
ERVLB4_3q11.2d	HERV	ERVLB4	internal	chr3	98160635	98164524	-
MER34B_3q11.2b	HERV	MER34B	internal	chr3	98173028	98174082	-
MER34B_3q11.2c	HERV	MER34B	oneside	chr3	98180251	98182577	-
HUERSP3B_3q11.2	HERV	HUERSP3B	oneside	chr3	98186061	98189085	-
HERVH_3q11.2b	HERV	HERVH	prototype	chr3	98191088	98196791	+
ERVLB4_3q11.2e	HERV	ERVLB4	internal	chr3	98200527	98203873	-
MER34B_3q11.2d	HERV	MER34B	internal	chr3	98241688	98243628	-
HERVH_3q11.2c	HERV	HERVH	prototype	chr3	98243922	98249844	+
MER34B_3q11.2e	HERV	MER34B	internal	chr3	98265760	98266450	-
MER34B_3q11.2f	HERV	MER34B	oneside	chr3	98272722	98273927	-
ERVLB4_3q11.2f	HERV	ERVLB4	oneside	chr3	98318750	98322074	-
ERVLE_3q11.2j	HERV	ERVLE	internal	chr3	98340308	98341131	-
MER4_3q11.2b	HERV	MER4	oneside	chr3	98366003	98367518	+
HERVL_3q12.1a	HERV	HERVL	prototype	chr3	98629266	98632313	-
HERV4_3q12.1	HERV	HERV4	oneside	chr3	99258405	99260461	-
HERVL_3q12.1b	HERV	HERVL	prototype	chr3	99260466	99264067	-
ERV316A3_3q12.1a	HERV	ERV316A3	oneside	chr3	99390080	99395019	-
ERV316A3_3q12.1b	HERV	ERV316A3	oneside	chr3	99466687	99467875	-
ERV316A3_3q12.1c	HERV	ERV316A3	prototype	chr3	99608527	99612272	-
ERV316A3_3q12.1d	HERV	ERV316A3	internal	chr3	99808942	99811648	-
HERVL_3q12.1c	HERV	HERVL	unknown	chr3	100237370	100243393	+
MER4_3q12.2	HERV	MER4	prototype	chr3	100442292	100451599	-
LTR25_3q12.2	HERV	LTR25	internal	chr3	100466409	100472339	+
HERVL40_3q12.2	HERV	HERVL40	oneside	chr3	100486011	100490844	-
MER41_3q12.2	HERV	MER41	internal	chr3	100581635	100587331	-
ERVL_3q12.2	HERV	ERVL	oneside	chr3	101036422	101038311	+
HERVS71_3q12.3	HERV	HERVS71	prototype	chr3	101632045	101642056	+
HML2_3q12.3	HERV	HML2	prototype	chr3	101691893	101701015	+
ERVLB4_3q12.3	HERV	ERVLB4	oneside	chr3	102000517	102005700	-
ERV316A3_3q12.3	HERV	ERV316A3	internal	chr3	102005731	102006471	-
ERVLE_3q12.3a	HERV	ERVLE	internal	chr3	102353786	102356369	+
HERVL18_3q12.3	HERV	HERVL18	prototype	chr3	102735696	102742206	+
ERVLE_3q12.3b	HERV	ERVLE	internal	chr3	102810917	102811511	-
HERVL40_3q12.3	HERV	HERVL40	oneside	chr3	103039407	103040253	-
PRIMA41_3q12.3	HERV	PRIMA41	internal	chr3	103051056	103055623	-
ERV316A3_3q13.11a	HERV	ERV316A3	internal	chr3	103191678	103194268	+
HML3_3q13.11a	HERV	HML3	prototype	chr3	103208941	103215975	+
HERVL_3q13.11a	HERV	HERVL	oneside	chr3	103278519	103284484	-
ERV316A3_3q13.11b	HERV	ERV316A3	internal	chr3	103356358	103357465	+
HERVL_3q13.11b	HERV	HERVL	prototype	chr3	103594502	103601017	-
ERVLE_3q13.11a	HERV	ERVLE	internal	chr3	103729504	103731400	-
ERVL_3q13.11	HERV	ERVL	oneside	chr3	103744331	103746855	-
HUERSP2_3q13.11	HERV	HUERSP2	prototype	chr3	103988897	103993299	-
ERV316A3_3q13.11c	HERV	ERV316A3	internal	chr3	104156341	104157699	-
ERV316A3_3q13.11d	HERV	ERV316A3	oneside	chr3	104158001	104159204	-
ERVLE_3q13.11b	HERV	ERVLE	internal	chr3	104211464	104214604	+
ERVLB4_3q13.11a	HERV	ERVLB4	oneside	chr3	104233531	104235425	+
HUERSP3B_3q13.11	HERV	HUERSP3B	oneside	chr3	104273436	104280102	-
MER101_3q13.11a	HERV	MER101	internal	chr3	104280238	104281427	-
HML3_3q13.11b	HERV	HML3	prototype	chr3	104281432	104287467	-
MER101_3q13.11b	HERV	MER101	internal	chr3	104288063	104289169	-
MER4_3q13.11	HERV	MER4	prototype	chr3	104346780	104352104	+
MER4B_3q13.11	HERV	MER4B	internal	chr3	104348264	104349159	+
HERVH_3q13.11	HERV	HERVH	prototype	chr3	104439928	104445775	-
HERVL_3q13.11c	HERV	HERVL	oneside	chr3	104449680	104451039	-
ERVLE_3q13.11c	HERV	ERVLE	internal	chr3	104457868	104458473	-
ERV316A3_3q13.11e	HERV	ERV316A3	internal	chr3	104622113	104623543	+
ERV316A3_3q13.11f	HERV	ERV316A3	internal	chr3	104931932	104933129	+
ERV316A3_3q13.11g	HERV	ERV316A3	oneside	chr3	105021255	105025285	+
ERV316A3_3q13.11h	HERV	ERV316A3	internal	chr3	105201815	105204824	+
ERVLB4_3q13.11b	HERV	ERVLB4	oneside	chr3	105277481	105279418	-
HERVL_3q13.11d	HERV	HERVL	prototype	chr3	105601061	105607582	-
ERVLB4_3q13.11c	HERV	ERVLB4	unknown	chr3	105626779	105629925	-
ERVLE_3q13.11d	HERV	ERVLE	internal	chr3	106001398	106002375	+
ERV316A3_3q13.11i	HERV	ERV316A3	internal	chr3	106009240	106010400	+
MER61_3q13.11	HERV	MER61	oneside	chr3	106255987	106261144	+
HERVL_3q13.11e	HERV	HERVL	internal	chr3	106358497	106360221	+
ERV316A3_3q13.12a	HERV	ERV316A3	oneside	chr3	106700659	106704034	-
HERVH_3q13.12a	HERV	HERVH	prototype	chr3	106922769	106928372	-
ERV316A3_3q13.12b	HERV	ERV316A3	internal	chr3	107004351	107004960	+
MER4B_3q13.12	HERV	MER4B	internal	chr3	107134186	107139313	+
ERV316A3_3q13.12c	HERV	ERV316A3	oneside	chr3	107248969	107249989	-
ERV316A3_3q13.12d	HERV	ERV316A3	oneside	chr3	107273390	107275095	+
ERV316A3_3q13.12e	HERV	ERV316A3	prototype	chr3	107318233	107322352	+
HERVH_3q13.12b	HERV	HERVH	prototype	chr3	107569409	107571817	-
ERV316A3_3q13.12f	HERV	ERV316A3	oneside	chr3	107960990	107964886	-
ERVLB4_3q13.13	HERV	ERVLB4	oneside	chr3	108208504	108209981	+
ERV316A3_3q13.13a	HERV	ERV316A3	oneside	chr3	108233323	108235718	-
MER101_3q13.13	HERV	MER101	oneside	chr3	108243189	108250605	+
ERV316A3_3q13.13b	HERV	ERV316A3	oneside	chr3	108276289	108280984	-
ERVLE_3q13.13a	HERV	ERVLE	internal	chr3	108334917	108336689	+
ERVLE_3q13.13b	HERV	ERVLE	internal	chr3	108537244	108538368	-
ERV316A3_3q13.13c	HERV	ERV316A3	internal	chr3	108627707	108628561	-
ERVLE_3q13.13c	HERV	ERVLE	internal	chr3	108731337	108732817	-
HERVL_3q13.13a	HERV	HERVL	prototype	chr3	109774515	109780949	-
HERVL_3q13.13b	HERV	HERVL	internal	chr3	110046523	110048734	-
ERV316A3_3q13.13d	HERV	ERV316A3	unknown	chr3	110106308	110110375	-
ERVLE_3q13.13d	HERV	ERVLE	internal	chr3	110173838	110175415	-
ERVLE_3q13.13e	HERV	ERVLE	internal	chr3	110209863	110210533	+
HERVL40_3q13.13a	HERV	HERVL40	oneside	chr3	110366959	110369801	-
ERVL_3q13.13	HERV	ERVL	internal	chr3	110393060	110398391	-
ERV316A3_3q13.13e	HERV	ERV316A3	oneside	chr3	110426931	110430529	-
HERVL40_3q13.13b	HERV	HERVL40	oneside	chr3	110868380	110870700	+
ERVLE_3q13.13f	HERV	ERVLE	internal	chr3	111161253	111162136	-
MER41_3q13.13	HERV	MER41	prototype	chr3	111345961	111351213	-
HERVK11_3q13.13	HERV	HERVK11	prototype	chr3	111524145	111530464	+
HERV3_3q13.2	HERV	HERV3	prototype	chr3	112301858	112308531	+
MER4_3q13.2a	HERV	MER4	oneside	chr3	112399414	112406136	-
HERVH_3q13.2	HERV	HERVH	prototype	chr3	112418412	112423365	-
MER4_3q13.2b	HERV	MER4	internal	chr3	112510562	112514942	-
PRIMA41_3q13.2	HERV	PRIMA41	prototype	chr3	112644325	112645719	-
HERVL_3q13.2	HERV	HERVL	oneside	chr3	112694118	112700907	+
ERV316A3_3q13.2a	HERV	ERV316A3	internal	chr3	112832088	112834559	+
ERVLE_3q13.2a	HERV	ERVLE	internal	chr3	112839154	112840697	+
HERVL74_3q13.2a	HERV	HERVL74	oneside	chr3	112846935	112848685	-
HERVL74_3q13.2b	HERV	HERVL74	oneside	chr3	112855652	112856844	-
HML2_3q13.2	HERV	HML2	prototype	chr3	113024277	113033435	-
ERVLE_3q13.2b	HERV	ERVLE	internal	chr3	113036547	113037824	+
ERVLE_3q13.2c	HERV	ERVLE	internal	chr3	113076676	113077279	+
